,path,label_full,label
4780,PokemonData\Primeape\1dfbc77bc7594c87bb5e5c1019a00875.jpg,Primeape,57
4781,PokemonData\Primeape\1f2ea5e157874305981533da46b131dd.jpg,Primeape,57
4782,PokemonData\Primeape\24ecbebfff3d42d09c335c882f9b85bb.jpg,Primeape,57
4783,PokemonData\Primeape\2d61f5cb73d14ef2a0d8e44feb30dc86.jpg,Primeape,57
4784,PokemonData\Primeape\2d8858384109491b9160b67982a146c1.jpg,Primeape,57
4785,PokemonData\Primeape\2d9e09366df54ccfa9a453c53c5c68e9.jpg,Primeape,57
4786,PokemonData\Primeape\40a6034cff97473eb20df09de5a5ba33.jpg,Primeape,57
4787,PokemonData\Primeape\44e84b06cb2e426ba4dcf850dd17e96a.jpg,Primeape,57
4788,PokemonData\Primeape\576295f9c8834b2db33b27a5ec793409.jpg,Primeape,57
4789,PokemonData\Primeape\5e1b8dcf1fda4d3185f9ff9b0c43abc8.jpg,Primeape,57
4790,PokemonData\Primeape\6193dea26a144d6daf73d51ff806b9b6.jpg,Primeape,57
4791,PokemonData\Primeape\692f888a77b64bb0923a840dd402b1c3.jpg,Primeape,57
4792,PokemonData\Primeape\6be8f3180e33406bae14db497d65f5d0.jpg,Primeape,57
4793,PokemonData\Primeape\6e6834872cc54d50b40f71018d243bf8.jpg,Primeape,57
4794,PokemonData\Primeape\7b14f976304944f0ab052218b36e24e5.jpg,Primeape,57
4795,PokemonData\Primeape\8e59d1fc32d447e8b44942549dd088f3.jpg,Primeape,57
4796,PokemonData\Primeape\8f52f54040024ef38222d45e0cb7c6c3.jpg,Primeape,57
4797,PokemonData\Primeape\9378e95cea6a4d4f99a12090939eefba.jpg,Primeape,57
4798,PokemonData\Primeape\9f4804d2448c41d5a763dac720b35489.jpg,Primeape,57
4799,PokemonData\Primeape\a04453c2d92d4634a6b6b5686a0a8ffa.jpg,Primeape,57
4800,PokemonData\Primeape\a145758fc1954a128a76c79a886953b3.jpg,Primeape,57
4801,PokemonData\Primeape\a1aca4cd614640309d802b7b87e688e1.jpg,Primeape,57
4802,PokemonData\Primeape\a3dea4155d2e4046ac05c7cd6bab1154.jpg,Primeape,57
4803,PokemonData\Primeape\ad62df055e7145ca9d06e4ce48d681f7.jpg,Primeape,57
4804,PokemonData\Primeape\b13e87161db34dc29dae04a39d5953e2.jpg,Primeape,57
4805,PokemonData\Primeape\b1887588235d49c9bb7090406cb64eaf.jpeg,Primeape,57
4806,PokemonData\Primeape\b36740ac7e084d1f86510e3dc510b254.jpg,Primeape,57
4807,PokemonData\Primeape\b68e04f6c8b0484a85bff7ea748dbc1f.jpg,Primeape,57
4808,PokemonData\Primeape\b8662a1b531b484e9470c70482d38afa.jpg,Primeape,57
4809,PokemonData\Primeape\b8a175624f674ee5a7bb94e654e0420a.jpg,Primeape,57
4810,PokemonData\Primeape\b8d40d01be6b423dace87af27968755d.jpg,Primeape,57
4811,PokemonData\Primeape\c82f33a3ac2a47c6bb93c675b8408fd7.jpg,Primeape,57
4812,PokemonData\Primeape\cbc70975639047e99edfb924fcf71561.jpg,Primeape,57
4813,PokemonData\Primeape\d5a8f6d5461d4639a170dda6a64038f9.jpg,Primeape,57
4814,PokemonData\Primeape\dcf3fb99f8b54ee191be9aee938df6ba.jpg,Primeape,57
4815,PokemonData\Primeape\e1f4ab4690b2456cb82d725a38ac8896.jpg,Primeape,57
4816,PokemonData\Primeape\e4494f3d823d439c89dd5238e2a6616d.jpg,Primeape,57
4817,PokemonData\Primeape\e937c52825f94e7ab6c0bb5b4508d3d4.jpg,Primeape,57
4818,PokemonData\Primeape\ec13c781c08846b6b4af79cef447acb8.jpg,Primeape,57
4819,PokemonData\Primeape\eebb9723c03849b58c3c8dc2a10fa0c7.jpg,Primeape,57
4820,PokemonData\Primeape\ef8f107a43e44c6ebf14b17eb8cd65d9.jpg,Primeape,57
4821,PokemonData\Primeape\f31c7b5ff1014af581500c7542ad09a0.jpg,Primeape,57
4822,PokemonData\Psyduck\00d48ad940cf4c55b9dabfd0619736c7.jpg,Psyduck,54
4823,PokemonData\Psyduck\01fbd45aec7a4161bc563540fe2b72e7.jpg,Psyduck,54
4824,PokemonData\Psyduck\0316cd35ef394a0897ebccde5c2c3964.jpg,Psyduck,54
4825,PokemonData\Psyduck\05ddefcfae444d9daffd8e9ac5ea029a.jpg,Psyduck,54
4826,PokemonData\Psyduck\08df213d5fd7475ea474a17c7a0ac958.jpg,Psyduck,54
4827,PokemonData\Psyduck\0b5997346e8b4928835404c526969fb4.jpg,Psyduck,54
4828,PokemonData\Psyduck\1b2909ce829f450391f9d5cf16182688.jpg,Psyduck,54
4829,PokemonData\Psyduck\1d43db642d584a6998ab764027adc259.jpg,Psyduck,54
4830,PokemonData\Psyduck\2194c7b3e0d24b3098b47aa04c57d11f.jpg,Psyduck,54
4831,PokemonData\Psyduck\2f36c77967254936b79d27310df85f36.jpg,Psyduck,54
4832,PokemonData\Psyduck\30da4e01a53d474489503def2b32c238.jpg,Psyduck,54
4833,PokemonData\Psyduck\3b732279034b41a483e1e1522d7148be.jpg,Psyduck,54
4834,PokemonData\Psyduck\3e526ae2c1244d8585fb8743a82fe061.jpg,Psyduck,54
4835,PokemonData\Psyduck\43903993a522497bbab113ca4beddd73.jpg,Psyduck,54
4836,PokemonData\Psyduck\4af560cb1a0046e8bfe871e7bf576750.jpg,Psyduck,54
4837,PokemonData\Psyduck\6057b2a78c1b40f5833e85fc039d4ebc.jpg,Psyduck,54
4838,PokemonData\Psyduck\615dea76d8b3443d924ae37b3452cadf.jpg,Psyduck,54
4839,PokemonData\Psyduck\61872d6df03c4f98b0753548151f92d8.jpg,Psyduck,54
4840,PokemonData\Psyduck\66e8035e610f4a3cb6402bfdd7379238.jpg,Psyduck,54
4841,PokemonData\Psyduck\676e4a8e609a42eeb0aa0c2fd32b5496.jpg,Psyduck,54
4842,PokemonData\Psyduck\67cf7f3c0aa14538bb6d82b9576ff481.jpg,Psyduck,54
4843,PokemonData\Psyduck\6ba31b9a5ee14f1db32a4854fca05171.jpg,Psyduck,54
4844,PokemonData\Psyduck\7133f5a3cc9e44dd85c00b24a92b7939.jpg,Psyduck,54
4845,PokemonData\Psyduck\71fb2b037c8546fe90878172e357ace5.jpg,Psyduck,54
4846,PokemonData\Psyduck\7d033c8516304cfe89af172cb065f666.jpg,Psyduck,54
4847,PokemonData\Psyduck\8442d1bd694a425d9393fb72451e12ed.jpg,Psyduck,54
4848,PokemonData\Psyduck\8eb3ab4da8a44cda9ba15d48ce893a06.jpg,Psyduck,54
4849,PokemonData\Psyduck\94a9e4ae20744434a9e77a739e4d803d.jpg,Psyduck,54
4850,PokemonData\Psyduck\950b1c51d9ed45d0b6dea0d71c960c42.jpg,Psyduck,54
4851,PokemonData\Psyduck\953df6bccc0246659ddb1befb1e9c343.jpg,Psyduck,54
4852,PokemonData\Psyduck\9a7cc2160f5f4ee6b9ed7ce8925a72a4.jpg,Psyduck,54
4853,PokemonData\Psyduck\a10a7424fd9144eea1982e47b5012b15.jpg,Psyduck,54
4854,PokemonData\Psyduck\a25475d3d2084b09854910d73e20aaeb.jpg,Psyduck,54
4855,PokemonData\Psyduck\aa7b74f0724e4bd8ab1439cc1bb48d0e.jpg,Psyduck,54
4856,PokemonData\Psyduck\b7e7b59c5d064ff4ad8de16ce274e206.jpg,Psyduck,54
4857,PokemonData\Psyduck\c470392d6db242ffa63c30dbffb5c100.jpg,Psyduck,54
4858,PokemonData\Psyduck\c4e3ec14a4874e5fb48d5059339b7727.jpeg,Psyduck,54
4859,PokemonData\Psyduck\c721b91038684e7a99942d22c5365b39.jpg,Psyduck,54
4860,PokemonData\Psyduck\cc5ad64a1850456cbed3469096cc5c90.jpg,Psyduck,54
4861,PokemonData\Psyduck\d23a8f211d504a6fa90cefa3f89cabd4.jpg,Psyduck,54
4862,PokemonData\Raichu\032fea5a87cf480181352d2319a34966.jpg,Raichu,26
4863,PokemonData\Raichu\09e4765426ea4f6997d53d28a7a89e04.jpg,Raichu,26
4864,PokemonData\Raichu\0a862afc50d34726a9b4d1369171ea4a.jpg,Raichu,26
4865,PokemonData\Raichu\0f14527de6c24852a11f480cb6843e18.jpg,Raichu,26
4866,PokemonData\Raichu\112b4ea586524a0aa703b791c9141c99.jpg,Raichu,26
4867,PokemonData\Raichu\283959edc39a4c0b8d5106253d64e20e.jpg,Raichu,26
4868,PokemonData\Raichu\2c09312c967347778b0801f3ad95adb2.jpg,Raichu,26
4869,PokemonData\Raichu\3016d9a295374e60a41cda51e8238a7f.jpg,Raichu,26
4870,PokemonData\Raichu\313059b9e1444258ae0a102b5ea22243.jpg,Raichu,26
4871,PokemonData\Raichu\351d2718b0f24c0c8d5ff230c91ee2af.jpg,Raichu,26
4872,PokemonData\Raichu\3d4c53748b01463b85e1e756dde5f778.jpg,Raichu,26
4873,PokemonData\Raichu\469ad0e3e1994a109ff1b2c968dd535c.jpg,Raichu,26
4874,PokemonData\Raichu\4befb32d2bb849f9900ce5a816d50373.jpg,Raichu,26
4875,PokemonData\Raichu\4cc9dc4fd1984595bd55669c379dbd17.jpg,Raichu,26
4876,PokemonData\Raichu\4e8266c11abb4b80b42736242c3c64d1.jpg,Raichu,26
4877,PokemonData\Raichu\5206a0d3609b440c9ec5089e2a7833c2.jpg,Raichu,26
4878,PokemonData\Raichu\523c02dc74784b2b9e7a72fd6fd35d37.jpg,Raichu,26
4879,PokemonData\Raichu\5a7f349afc8640ef91c5058fb7033ce9.jpg,Raichu,26
4880,PokemonData\Raichu\6a43343c68924c82b2c40f65462d1ea4.jpg,Raichu,26
4881,PokemonData\Raichu\6ebe5d1b763e4934a4973fa1d6e20edb.jpg,Raichu,26
4882,PokemonData\Raichu\72ff88f759cd42f6a22981b5e5790a02.jpg,Raichu,26
4883,PokemonData\Raichu\73af5f33db12415e8403e2c87c760a1a.jpg,Raichu,26
4884,PokemonData\Raichu\78f8502de8384cd2b1b081974999254a.jpg,Raichu,26
4885,PokemonData\Raichu\85d693877fa3409d825627013dd53f91.jpg,Raichu,26
4886,PokemonData\Raichu\8788a6276e8f4704b1671c98cb8e2052.jpg,Raichu,26
4887,PokemonData\Raichu\89abc326119145fb942976aaed73582b.jpg,Raichu,26
4888,PokemonData\Raichu\9009b45e64c24ec1b280ba23f37150e2.jpg,Raichu,26
4889,PokemonData\Raichu\964e57b4084b4ab393a2670d7939ef71.jpg,Raichu,26
4890,PokemonData\Raichu\9c58f55115744483a59899a4614cf61c.jpg,Raichu,26
4891,PokemonData\Raichu\abbd8d73ee2845129fcc1559710382e7.jpg,Raichu,26
4892,PokemonData\Raichu\ac8a6870af964d009d939d2dec846eea.jpg,Raichu,26
4893,PokemonData\Raichu\b27dac1644cb45fc9e6193d0a43f2e5f.jpg,Raichu,26
4894,PokemonData\Raichu\b7294d88c8f7458e8b6a86e33a5e1929.jpg,Raichu,26
4895,PokemonData\Raichu\c2f5cd9851554b25912ef044e24f2d30.jpg,Raichu,26
4896,PokemonData\Raichu\c30420a6c7d84b728f068ec25017da65.jpg,Raichu,26
4897,PokemonData\Raichu\c4677e7b403843dc9e8b561348a2ca5f.jpg,Raichu,26
4898,PokemonData\Raichu\c8e32718d8324668ba0df2695b99be77.jpg,Raichu,26
4899,PokemonData\Raichu\ca443b42d91e430693d7cfb10da44ede.jpg,Raichu,26
4900,PokemonData\Raichu\ca99ac5fd9e94928a50c74c15cd32fcd.jpg,Raichu,26
4901,PokemonData\Raichu\d009e3ac3492428a8f38b603427b5ac0.jpg,Raichu,26
4902,PokemonData\Raichu\d6088f9865ce4ae3b211a44f13e70094.jpg,Raichu,26
4903,PokemonData\Raichu\d646480481424765b5c01d3e0294d815.jpg,Raichu,26
4904,PokemonData\Raichu\d9d484e445d94978879a7c1459b51260.jpg,Raichu,26
4905,PokemonData\Raichu\de3cb7911ea24c308aeaeac569733008.jpg,Raichu,26
4906,PokemonData\Raichu\e01353b4555344beafa3b1ee45119bff.jpg,Raichu,26
4907,PokemonData\Raichu\ebcd2980bdd64ceeaba2f81009a4d26b.jpg,Raichu,26
4908,PokemonData\Raichu\ec2ad08d5a404595a54c67fa9beda5f3.jpg,Raichu,26
4909,PokemonData\Raichu\f47dd0c371b1466987242346d10efe97.jpg,Raichu,26
4910,PokemonData\Raichu\f5be2b4451404d62b2feaa0093aed292.jpg,Raichu,26
4911,PokemonData\Raichu\f78a61467dc04d06b28ee20f450ad50b.jpg,Raichu,26
4912,PokemonData\Raichu\f949059052d843fa89a52598f59d3d8c.jpg,Raichu,26
4913,PokemonData\Rapidash\03b0bedee9084435abc1f491748cf35e.jpg,Rapidash,78
4914,PokemonData\Rapidash\18364a83c2c14d03ae1010ae599b1167.jpg,Rapidash,78
4915,PokemonData\Rapidash\1a422670e851449491db4eaf462f8c73.jpg,Rapidash,78
4916,PokemonData\Rapidash\20da9f2a78cf4392ab3d3525351200ae.jpg,Rapidash,78
4917,PokemonData\Rapidash\2a373754500d4b9c8917a82db50cf1c4.jpg,Rapidash,78
4918,PokemonData\Rapidash\36ee25d2bd534842aa8987570befb336.jpg,Rapidash,78
4919,PokemonData\Rapidash\3829b5160ee94c279950c4e0f0c8e0c1.jpg,Rapidash,78
4920,PokemonData\Rapidash\38758612d43c47d3b3620363a34dd737.jpg,Rapidash,78
4921,PokemonData\Rapidash\3a3c1cb312d245a7b1a0c156cf54b148.jpg,Rapidash,78
4922,PokemonData\Rapidash\528d04e4c98c46068949b0f3407642dd.jpg,Rapidash,78
4923,PokemonData\Rapidash\52901c9804e44c2185e1fc34768cc6ca.jpg,Rapidash,78
4924,PokemonData\Rapidash\55d6918cc629492198aadf6819d30df6.jpg,Rapidash,78
4925,PokemonData\Rapidash\57d66add23a74378ac90df1a7fdb38d5.jpg,Rapidash,78
4926,PokemonData\Rapidash\5871355da9224d3ca4eae8573b348eab.jpg,Rapidash,78
4927,PokemonData\Rapidash\59a7645819244d948371518b207f25b8.jpg,Rapidash,78
4928,PokemonData\Rapidash\5f67f4eec3cc4a1e8336c4dafd78f105.jpg,Rapidash,78
4929,PokemonData\Rapidash\653619bb1afc41769095e4e5a81f7c15.jpg,Rapidash,78
4930,PokemonData\Rapidash\6c87dd3f88334810979168eb094aaa18.jpg,Rapidash,78
4931,PokemonData\Rapidash\6e1ccd2524a04778bc745d2a1b6369b8.jpg,Rapidash,78
4932,PokemonData\Rapidash\73815542720a4eae8f3b77e0960cf210-0.jpg,Rapidash,78
4933,PokemonData\Rapidash\798422cea4054d95919caa34c715de6e.jpg,Rapidash,78
4934,PokemonData\Rapidash\7ac9eb82ce0a4786a34f9dd74f553e34.jpg,Rapidash,78
4935,PokemonData\Rapidash\80dc1cb94b0a4414ac2618fbbc40d5c5.jpg,Rapidash,78
4936,PokemonData\Rapidash\849f6ac49ce04e10a7fe114722f051cf.jpg,Rapidash,78
4937,PokemonData\Rapidash\85a6b52af40f43f0b30521e78824cf09.jpg,Rapidash,78
4938,PokemonData\Rapidash\867f0552a3204c979a2d13e37dc91eb8.jpg,Rapidash,78
4939,PokemonData\Rapidash\8dc10aff18f74e9388d64e0b7050f089.jpg,Rapidash,78
4940,PokemonData\Rapidash\8f2d1ff59a9c4d11a054499120211ead.jpg,Rapidash,78
4941,PokemonData\Rapidash\922947722916471f8e4e9c345eec81ca.jpg,Rapidash,78
4942,PokemonData\Rapidash\942d47ebb87c4d27a88a608d5de04c79.jpg,Rapidash,78
4943,PokemonData\Rapidash\94380d6583d74c5dae4c5fc355c6a36f.jpg,Rapidash,78
4944,PokemonData\Rapidash\98eab0a1af5043d4b33f4cecf73e48dc.jpg,Rapidash,78
4945,PokemonData\Rapidash\a2f57bde298e434e912dfe9d33808161.jpg,Rapidash,78
4946,PokemonData\Rapidash\a59e3f91fe374e2cb516842ce8c56492.jpg,Rapidash,78
4947,PokemonData\Rapidash\a94288fc5a1a45689b7c4b3f1048100d.jpg,Rapidash,78
4948,PokemonData\Rapidash\ab040bbba284487cbf27d38d3811c8c9.jpg,Rapidash,78
4949,PokemonData\Rapidash\b3f1f270a1d5412d99dfe6e8c8ba16e7.jpg,Rapidash,78
4950,PokemonData\Rapidash\b594ba6a31834fde860226a85d4fe2a3.jpg,Rapidash,78
4951,PokemonData\Rapidash\bb7ddac66e694278aacf0769bf36c39d.jpg,Rapidash,78
4952,PokemonData\Rapidash\c16b8bb7be754fcfb5f018b9fea76a46.jpg,Rapidash,78
4953,PokemonData\Rapidash\c3299edab94f46f9869984c14272efa7.jpg,Rapidash,78
4954,PokemonData\Rapidash\cb285f10f2d949a2925fc77c02133a6c.jpg,Rapidash,78
4955,PokemonData\Rapidash\db02befbc0b24847a4557fc927306518.jpg,Rapidash,78
4956,PokemonData\Rapidash\dc30cf658b204f719e0882c5f07a7813.jpg,Rapidash,78
4957,PokemonData\Rapidash\e0bfad1e6a8c4c45aab17557f39458c9.jpg,Rapidash,78
4958,PokemonData\Rapidash\ed1d49643ced4cb6bb46780192c47ed4.jpg,Rapidash,78
4959,PokemonData\Rapidash\ed646bab02f74fd192b3b45ec5e52fc6.jpg,Rapidash,78
4960,PokemonData\Rapidash\f143e06afa4043b087f08316ce247103.jpg,Rapidash,78
4961,PokemonData\Raticate\02c2c9480f104aada32776ada53dbde9.jpg,Raticate,20
4962,PokemonData\Raticate\0c21283d38bc41fe9724ee45621c89d0.jpg,Raticate,20
4963,PokemonData\Raticate\0d617b3b555d4ec1921718b6f4184e88.jpg,Raticate,20
4964,PokemonData\Raticate\13eb043f21d14287a1318f87e9c77c04.jpg,Raticate,20
4965,PokemonData\Raticate\1af1596a7cc244df8cc37faac20f7286.jpg,Raticate,20
4966,PokemonData\Raticate\209f00156995404fb4a1ff3dba98fa16.jpg,Raticate,20
4967,PokemonData\Raticate\28dc1d1ef97147fcad71e8c3ca3298cf.jpg,Raticate,20
4968,PokemonData\Raticate\304577bef6674ae6a5f8f1a26661dfe4.jpg,Raticate,20
4969,PokemonData\Raticate\375bbe7a39fc4a4ba53fe2de01322931.jpg,Raticate,20
4970,PokemonData\Raticate\433a6f663b7d41ceb0f75fb92f617f5e.jpg,Raticate,20
4971,PokemonData\Raticate\4d35569e709240c99f0ce04e0da8a996.jpg,Raticate,20
4972,PokemonData\Raticate\584a8a7d24f24e418bcd8ca2bbe2aafe.jpg,Raticate,20
4973,PokemonData\Raticate\5a357cb781514d2aa2434247fd7f6a1c.jpg,Raticate,20
4974,PokemonData\Raticate\64d6f8e7a3d2478096a60fe0a9433148.jpg,Raticate,20
4975,PokemonData\Raticate\6be78e975ece435faef50db000a605bd.jpg,Raticate,20
4976,PokemonData\Raticate\7534bf99165243169d8c0457cf151339.jpg,Raticate,20
4977,PokemonData\Raticate\7847374627124561acfbcc7299abba31.jpg,Raticate,20
4978,PokemonData\Raticate\792f6163d0f14e10a5055f1a7d978e6f.jpg,Raticate,20
4979,PokemonData\Raticate\80a44b4c940847d4b9ebf8438abeaa04.jpg,Raticate,20
4980,PokemonData\Raticate\8880a5042f334d1689c18077713dca4c.jpg,Raticate,20
4981,PokemonData\Raticate\8b4481b3cd17490498b66cc66dbc44e2.jpg,Raticate,20
4982,PokemonData\Raticate\9dc33a1836374768851697a14365ee14.jpg,Raticate,20
4983,PokemonData\Raticate\9f0a8e0b0f7a41b9877984e78ffabf0a.jpg,Raticate,20
4984,PokemonData\Raticate\a24f6a225061422f920b74c44389482d.jpg,Raticate,20
4985,PokemonData\Raticate\a38dc354f8c84f878fc3c7d9c531f8a1.jpg,Raticate,20
4986,PokemonData\Raticate\b63f70da1d1a4ace854f46d1b28ea10c.jpg,Raticate,20
4987,PokemonData\Raticate\bbb8b5cda8cb453895d842726b7ea924.jpg,Raticate,20
4988,PokemonData\Raticate\bf9be92c54b44a0ba5a2f2214b97ebec.jpg,Raticate,20
4989,PokemonData\Raticate\bff55930a88b44749fcf6a13c603fbdd.jpg,Raticate,20
4990,PokemonData\Raticate\ccafd17a366445519174ac750a578a62.jpg,Raticate,20
4991,PokemonData\Raticate\cdc7ba4ae48243dd96d69bf216943bf3.jpg,Raticate,20
4992,PokemonData\Raticate\d0514528d4114d0f8ed9526468bb4a1c.jpg,Raticate,20
4993,PokemonData\Raticate\d4f2a06e9dc142a9895c71aad3cc6ffe.jpg,Raticate,20
4994,PokemonData\Raticate\d5af85fb52cb4759bac4bf1e031f313d.jpg,Raticate,20
4995,PokemonData\Raticate\db31d521f16f4d11bf854dc9e06c28e1.jpg,Raticate,20
4996,PokemonData\Raticate\dbe39b7a080d4443858198af31b2a648.jpg,Raticate,20
4997,PokemonData\Raticate\e08208297ee240a2b81d9924d366e593.jpg,Raticate,20
4998,PokemonData\Raticate\e17d8ef05a5542ada59397c3fb569022.jpg,Raticate,20
4999,PokemonData\Raticate\ef34a88fbb554f6db8cb8999a8cd246f.jpg,Raticate,20
5000,PokemonData\Raticate\f88e25b61e53415794ca132df884958a.jpg,Raticate,20
5001,PokemonData\Raticate\fdb343a06d5f4300abbf48d653dad8e6.jpg,Raticate,20
5002,PokemonData\Rattata\043c4c109cb34f07aa95208d0296bd81.jpg,Rattata,19
5003,PokemonData\Rattata\094742d39702427fa34cfbfddaafc8ec.jpg,Rattata,19
5004,PokemonData\Rattata\184d8b58f8964d52890a219fa14343f6.jpg,Rattata,19
5005,PokemonData\Rattata\20d2d916b78940528e22b38cad7bbd2f.jpg,Rattata,19
5006,PokemonData\Rattata\2704927f00b3433aa20b7f19e20e0aa9.jpg,Rattata,19
5007,PokemonData\Rattata\373ab5c4cd384356a3d0b80e12cf9733.jpg,Rattata,19
5008,PokemonData\Rattata\44f2beb4e6984dab92b2b525dedc60b4.jpg,Rattata,19
5009,PokemonData\Rattata\47d3bc22085743ff87b7c69715bf53b7.jpg,Rattata,19
5010,PokemonData\Rattata\4e215edc7e0543c4a0f0aafcc14dcd31.jpg,Rattata,19
5011,PokemonData\Rattata\4e5d73852e52477a895f343c36b78207.jpg,Rattata,19
5012,PokemonData\Rattata\4edadc60147a4d27bb14665f890e5ef0.jpg,Rattata,19
5013,PokemonData\Rattata\568194abd42c41939613e3ae5d064f3a.jpg,Rattata,19
5014,PokemonData\Rattata\57a399952cd844c5b32dd9c955893485.jpg,Rattata,19
5015,PokemonData\Rattata\607289770c094741a8c4219fc21f4073.jpg,Rattata,19
5016,PokemonData\Rattata\63bb7d00ffd14e4686ecd4f1de0585df.jpg,Rattata,19
5017,PokemonData\Rattata\726145cbc0c44ac5aeda6bb7dc864829.jpg,Rattata,19
5018,PokemonData\Rattata\7523f3d43c3948068206df819f447c85.jpg,Rattata,19
5019,PokemonData\Rattata\7f1cf3af4cb24690a2bc998ddb5c6f15.jpg,Rattata,19
5020,PokemonData\Rattata\8d07deff5b6b4c669e31d0bea8b5c32c.jpg,Rattata,19
5021,PokemonData\Rattata\957d0d3ab59545edaa93b60e0b00fcc2.jpg,Rattata,19
5022,PokemonData\Rattata\96a4315be79c4dd5bba63b17bceb24a1.jpg,Rattata,19
5023,PokemonData\Rattata\a11893280abd41f2b3ff45052264e008.jpg,Rattata,19
5024,PokemonData\Rattata\a5868ba123084ac787230ac5260a3751.jpg,Rattata,19
5025,PokemonData\Rattata\ac25380845684b1b9dadc4132ab9f568.jpg,Rattata,19
5026,PokemonData\Rattata\ae47f456f65b40779e91ea714f018ada.jpg,Rattata,19
5027,PokemonData\Rattata\af0eed6963f14b4c8c8aceda59c090a7.jpg,Rattata,19
5028,PokemonData\Rattata\afc217be18544c5dabc2b682a5dc61f4.jpg,Rattata,19
5029,PokemonData\Rattata\b23e4e0686b54fe0874121b05e16785e.jpg,Rattata,19
5030,PokemonData\Rattata\b9c835aeb9234bf9999a435a1ab03f4a.jpg,Rattata,19
5031,PokemonData\Rattata\c39d6b3c84494b4face8c407f09935bb.jpg,Rattata,19
5032,PokemonData\Rattata\c682cf68adfb49978783844b0d2b59c7.jpg,Rattata,19
5033,PokemonData\Rattata\c88c9562af25446ab6cee458da5078e8.jpg,Rattata,19
5034,PokemonData\Rattata\ce7f38dd5aa44abd9c40c879757b04ea.jpg,Rattata,19
5035,PokemonData\Rattata\d42a998de7bb485a988815a08916d5b0.jpg,Rattata,19
5036,PokemonData\Rattata\d713c9e492c04d47aa7df00448a88440.jpg,Rattata,19
5037,PokemonData\Rattata\d744e70428c740dfb9983379fd32a663.jpg,Rattata,19
5038,PokemonData\Rattata\d79a4f7d1ccf425ca9ee1fbad743757f.jpg,Rattata,19
5039,PokemonData\Rattata\dab049874e434954826273880fc69b36.jpg,Rattata,19
5040,PokemonData\Rattata\e630b3e0122c4c769f08bec64c8e5ac4.jpg,Rattata,19
5041,PokemonData\Rattata\e8d2d12d974b4a33a0d423ca42a4836f.jpg,Rattata,19
5042,PokemonData\Rattata\eb5631155b20418581bad366bd86910e.jpg,Rattata,19
5043,PokemonData\Rattata\f0d1a64a3c4546fa858ab1b0c36eaee7.jpg,Rattata,19
5044,PokemonData\Rattata\fb25d7261ca44125ae96242ebb3ce5fb.jpg,Rattata,19
5045,PokemonData\Rhydon\0539ab5d8ed3411ba1a84897491d6d0f.jpg,Rhydon,112
5046,PokemonData\Rhydon\0e269fcf6e6049c7802d91f2fe6e4b8b.jpg,Rhydon,112
5047,PokemonData\Rhydon\10423e2c341740f2ae97676743e2de5b.jpg,Rhydon,112
5048,PokemonData\Rhydon\15170c1c9220418fb6b15d0c9d363043.jpg,Rhydon,112
5049,PokemonData\Rhydon\1e89350f37494934ac2ad0c6606da757.jpg,Rhydon,112
5050,PokemonData\Rhydon\1f6599eba84149dbb1c03ff299635541.jpg,Rhydon,112
5051,PokemonData\Rhydon\2089381e11564f3ca2e89e1b459a2bd7.jpg,Rhydon,112
5052,PokemonData\Rhydon\2125037760df4d0c8e07ce5f591620cc.jpg,Rhydon,112
5053,PokemonData\Rhydon\259d6c448f024072a76efa1477aff8f6.jpg,Rhydon,112
5054,PokemonData\Rhydon\293ec5e3e02844cd990b03871aa306b4.jpg,Rhydon,112
5055,PokemonData\Rhydon\2a6c9eca79034cc0b94bc3a4cd4f6732.jpg,Rhydon,112
5056,PokemonData\Rhydon\2db771531f0544e8b2d301cc750443f7.jpg,Rhydon,112
5057,PokemonData\Rhydon\32c765bada824d2b85e73715c88bc9fc.jpg,Rhydon,112
5058,PokemonData\Rhydon\38c132491080437db62662447554610f.jpg,Rhydon,112
5059,PokemonData\Rhydon\3cf72ba34e3b457a8292ea28e5ed6a35.jpg,Rhydon,112
5060,PokemonData\Rhydon\3d4a7f9074ed4202a3e393821c84673a.jpg,Rhydon,112
5061,PokemonData\Rhydon\424cd926d5fe4f49ba6b93e341bea1d2.jpg,Rhydon,112
5062,PokemonData\Rhydon\4860218cd1a840d9b73cec48c5bab1a1.jpg,Rhydon,112
5063,PokemonData\Rhydon\522b22f6e8a2472095c437c89840d82d.jpg,Rhydon,112
5064,PokemonData\Rhydon\5628706d804b4d8e96e8b23f0e31a0bc.jpg,Rhydon,112
5065,PokemonData\Rhydon\5a5a03f84ae647b781fd766db6990d65.jpg,Rhydon,112
5066,PokemonData\Rhydon\648057eea7714cd582709f92eebc971c.jpg,Rhydon,112
5067,PokemonData\Rhydon\660c2d2c22744bd680e1d9811167bf94.jpg,Rhydon,112
5068,PokemonData\Rhydon\70fd9224b9e84850958d50ebc1fb0d32.jpg,Rhydon,112
5069,PokemonData\Rhydon\7c072ba574314528a99b2555dec63049.jpg,Rhydon,112
5070,PokemonData\Rhydon\8ca38c94c4914790a35d44cca8f3f5f1.jpg,Rhydon,112
5071,PokemonData\Rhydon\9eb039df65d241198d6059f02fdc1a49.jpg,Rhydon,112
5072,PokemonData\Rhydon\9f424fbff38d42fa8b8800469f44ceda.jpg,Rhydon,112
5073,PokemonData\Rhydon\a07e3279dad944b2a2b7dde9c3ac7b86.jpg,Rhydon,112
